payment_id,user_id,trial_started_at,trial_started_flag,trial_converted_to_paid,payment_date,payment_amount,subscription_plan,payment_status
1768,6453,2026-02-16 13:43:31,1,0,,14.99,monthly,failed
1769,6457,2026-02-05 04:11:35,1,0,,35.99,quarterly,failed
1770,6473,2026-02-09 05:42:14,1,0,,14.99,monthly,failed
1771,6487,2026-02-13 18:19:42,1,0,,35.99,quarterly,failed
1772,6495,2026-02-05 11:38:42,1,1,2026-02-13 23:38:42,14.99,monthly,paid
1773,6505,2026-02-07 16:59:31,1,0,,14.99,monthly,failed
1774,6515,2026-02-12 22:06:20,1,0,,35.99,quarterly,failed
1775,6521,2026-02-01 15:29:42,1,0,,14.99,monthly,failed
1776,6523,2026-02-03 21:15:59,1,0,,14.99,monthly,failed
1777,6525,2026-02-06 12:06:41,1,0,,14.99,monthly,failed
1778,6528,2026-02-07 19:17:59,1,0,,14.99,monthly,failed
1779,6536,2026-02-13 05:30:22,1,1,2026-02-20 13:30:22,14.99,monthly,paid
1780,6537,2026-02-06 02:46:42,1,1,2026-02-19 14:46:42,14.99,monthly,paid
1781,6544,2026-02-09 11:50:24,1,1,2026-02-18 10:50:24,94.99,yearly,paid
1782,6546,2026-02-10 03:35:52,1,0,,14.99,monthly,failed
1783,6548,2026-02-12 05:32:06,1,0,,14.99,monthly,failed
1784,6549,2026-02-09 18:05:42,1,0,,14.99,monthly,failed
1785,6553,2026-02-04 06:20:28,1,1,2026-02-16 14:20:28,14.99,monthly,paid
1786,6559,2026-02-15 03:35:28,1,0,,14.99,monthly,failed
1787,6562,2026-02-11 20:19:08,1,1,2026-02-25 02:19:08,94.99,yearly,paid
1788,6566,2026-02-05 01:36:48,1,1,2026-02-11 01:36:48,14.99,monthly,paid
1789,6573,2026-02-02 03:13:03,1,0,,35.99,quarterly,failed
1790,6579,2026-02-03 00:33:07,1,0,,14.99,monthly,failed
1791,6580,2026-02-07 14:36:49,1,0,,14.99,monthly,failed
1792,6587,2026-02-10 11:18:24,1,0,,14.99,monthly,failed
1793,6600,2026-02-01 12:53:49,1,1,2026-02-07 06:53:49,14.99,monthly,paid
1794,6601,2026-02-04 14:34:08,1,0,,14.99,monthly,failed
1795,6604,2026-02-06 01:14:32,1,0,,35.99,quarterly,failed
1796,6606,2026-02-05 09:59:43,1,1,2026-02-12 22:59:43,35.99,quarterly,paid
1797,6620,2026-02-03 12:02:44,1,1,2026-02-15 01:02:44,35.99,quarterly,paid
1798,6638,2026-02-04 02:44:50,1,0,,14.99,monthly,failed
1799,6657,2026-02-14 20:09:50,1,1,2026-02-22 02:09:50,14.99,monthly,paid
1800,6658,2026-02-10 01:10:30,1,0,,14.99,monthly,failed
1801,6660,2026-02-04 19:56:24,1,0,,14.99,monthly,failed
1802,6662,2026-02-14 07:13:58,1,1,2026-02-28 02:13:58,35.99,quarterly,paid
1803,6665,2026-02-11 13:55:34,1,1,2026-02-24 01:55:34,14.99,monthly,paid
1804,6673,2026-02-06 18:11:39,1,1,2026-02-17 05:11:39,14.99,monthly,paid
1805,6674,2026-02-08 22:17:17,1,0,,14.99,monthly,failed
1806,6678,2026-02-06 14:13:32,1,0,,14.99,monthly,failed
1807,6683,2026-02-12 23:13:55,1,1,2026-02-21 22:13:55,14.99,monthly,paid
1808,6698,2026-02-12 15:00:48,1,0,,35.99,quarterly,failed
1809,6699,2026-02-06 19:40:57,1,0,,14.99,monthly,failed
1810,6702,2026-02-02 00:02:36,1,0,,35.99,quarterly,failed
1811,6710,2026-02-09 09:29:06,1,0,,35.99,quarterly,failed
1812,6717,2026-02-09 11:34:54,1,0,,14.99,monthly,failed
1813,6723,2026-02-05 00:55:20,1,0,,94.99,yearly,failed
1814,6726,2026-02-10 19:36:34,1,0,,35.99,quarterly,failed
1815,6729,2026-02-03 21:10:18,1,0,,14.99,monthly,failed
1816,6737,2026-02-07 03:46:01,1,0,,14.99,monthly,failed
1817,6742,2026-02-14 09:56:57,1,1,2026-02-26 08:56:57,14.99,monthly,paid
1818,6747,2026-02-02 05:02:54,1,0,,14.99,monthly,failed
1819,6751,2026-02-12 00:51:23,1,0,,94.99,yearly,failed
1820,6761,2026-02-02 04:09:22,1,0,,14.99,monthly,failed
1821,6769,2026-02-10 02:52:14,1,0,,14.99,monthly,failed
1822,6773,2026-02-15 02:21:19,1,0,,35.99,quarterly,failed
1823,6776,2026-02-15 14:21:43,1,0,,14.99,monthly,failed
1824,6780,2026-02-06 06:13:14,1,0,,14.99,monthly,failed
1825,6781,2026-02-14 19:22:31,1,0,,14.99,monthly,failed
1826,6788,2026-02-03 02:31:24,1,0,,14.99,monthly,failed
1827,6792,2026-02-14 23:26:54,1,0,,35.99,quarterly,failed
1828,6798,2026-02-10 20:29:51,1,0,,14.99,monthly,failed
1829,6806,2026-02-09 15:52:13,1,0,,14.99,monthly,failed
1830,6810,2026-02-14 21:00:17,1,0,,14.99,monthly,failed
1831,6816,2026-02-05 02:34:29,1,0,,14.99,monthly,failed
1832,6817,2026-02-14 02:08:45,1,0,,14.99,monthly,failed
1833,6824,2026-02-04 04:00:58,1,0,,14.99,monthly,failed
1834,6829,2026-02-08 09:58:08,1,1,2026-02-22 02:58:08,14.99,monthly,paid
1835,6838,2026-02-02 04:15:13,1,1,2026-02-16 02:15:13,94.99,yearly,paid
1836,6841,2026-02-06 05:11:56,1,0,,14.99,monthly,failed
1837,6844,2026-02-06 01:00:08,1,0,,94.99,yearly,failed
1838,6848,2026-02-06 17:16:40,1,1,2026-02-20 03:16:40,14.99,monthly,paid
1839,6849,2026-02-07 04:12:27,1,0,,14.99,monthly,failed
1840,6851,2026-02-07 17:32:54,1,0,,14.99,monthly,failed
1841,6860,2026-02-14 03:03:43,1,0,,14.99,monthly,failed
1842,6869,2026-02-11 22:09:45,1,0,,94.99,yearly,failed
1843,6871,2026-02-04 22:46:02,1,1,2026-02-13 09:46:02,35.99,quarterly,paid
1844,6877,2026-02-09 03:00:34,1,0,,35.99,quarterly,failed
1845,6879,2026-02-10 06:49:36,1,1,2026-02-18 05:49:36,14.99,monthly,paid
1846,6886,2026-02-03 12:35:06,1,0,,14.99,monthly,failed
1847,6889,2026-02-02 19:12:56,1,1,2026-02-08 04:12:56,14.99,monthly,paid
1848,6892,2026-02-06 15:07:17,1,0,,35.99,quarterly,failed
1849,6895,2026-02-11 13:57:54,1,1,2026-02-19 13:57:54,94.99,yearly,paid
1850,6906,2026-02-01 13:20:00,1,1,2026-02-14 00:20:00,35.99,quarterly,paid
1851,6914,2026-02-14 11:01:18,1,0,,35.99,quarterly,failed
1852,6922,2026-02-08 03:35:05,1,1,2026-02-13 18:35:05,14.99,monthly,paid
1853,6927,2026-02-07 07:51:22,1,1,2026-02-19 01:51:22,14.99,monthly,paid
1854,6932,2026-02-13 06:27:17,1,0,,14.99,monthly,failed
1855,6944,2026-02-07 13:14:03,1,0,,35.99,quarterly,failed
1856,6946,2026-02-09 15:35:01,1,0,,14.99,monthly,failed
1857,6947,2026-02-08 07:17:24,1,0,,35.99,quarterly,failed
1858,6948,2026-02-07 05:35:34,1,0,,14.99,monthly,failed
1859,6953,2026-02-12 19:02:17,1,1,2026-02-22 12:02:17,14.99,monthly,paid
1860,6956,2026-02-14 19:26:28,1,0,,35.99,quarterly,failed
1861,6958,2026-02-15 13:11:20,1,0,,35.99,quarterly,failed
1862,6965,2026-02-03 02:16:46,1,1,2026-02-08 17:16:46,14.99,monthly,paid
1863,6972,2026-02-12 08:54:32,1,0,,14.99,monthly,failed
1864,6984,2026-02-01 09:49:57,1,1,2026-02-11 00:49:57,14.99,monthly,paid
1865,6986,2026-02-14 13:36:12,1,0,,35.99,quarterly,failed
1866,6987,2026-02-09 08:52:10,1,0,,14.99,monthly,failed
1867,6990,2026-02-03 13:23:23,1,1,2026-02-17 07:23:23,14.99,monthly,paid
1868,6993,2026-02-05 15:39:09,1,1,2026-02-16 19:39:09,35.99,quarterly,paid
1869,6994,2026-02-12 09:55:52,1,0,,35.99,quarterly,failed
1870,7001,2026-02-15 03:33:04,1,0,,14.99,monthly,failed
1871,7002,2026-02-07 02:06:47,1,0,,14.99,monthly,failed
1872,7009,2026-02-14 18:22:35,1,1,2026-02-22 23:22:35,14.99,monthly,paid
1873,7012,2026-02-10 08:32:55,1,0,,35.99,quarterly,failed
1874,7016,2026-02-14 03:08:19,1,0,,94.99,yearly,failed
1875,7019,2026-02-09 10:56:20,1,1,2026-02-22 07:56:20,94.99,yearly,paid
1876,7025,2026-02-03 05:42:31,1,1,2026-02-11 23:42:31,35.99,quarterly,paid
1877,7030,2026-02-15 17:45:13,1,1,2026-02-21 16:45:13,35.99,quarterly,paid
1878,7036,2026-02-03 15:50:57,1,0,,14.99,monthly,failed
1879,7047,2026-02-10 09:10:08,1,1,2026-02-15 10:10:08,14.99,monthly,paid
1880,7051,2026-02-16 08:05:28,1,1,2026-02-27 18:05:28,14.99,monthly,paid
1881,7055,2026-02-15 03:16:22,1,0,,14.99,monthly,failed
1882,7060,2026-02-09 11:45:11,1,1,2026-02-22 02:45:11,14.99,monthly,paid
1883,7062,2026-02-02 23:22:14,1,0,,35.99,quarterly,failed
1884,7063,2026-02-14 18:54:05,1,1,2026-02-27 15:54:05,14.99,monthly,paid
1885,7066,2026-02-08 01:05:15,1,1,2026-02-13 02:05:15,35.99,quarterly,paid
1886,7081,2026-02-07 01:42:55,1,1,2026-02-20 05:42:55,14.99,monthly,paid
1887,7083,2026-02-12 21:08:02,1,1,2026-02-20 09:08:02,14.99,monthly,paid
1888,7085,2026-02-09 14:35:32,1,0,,14.99,monthly,failed
1889,7090,2026-02-05 21:53:17,1,0,,14.99,monthly,failed
1890,7105,2026-02-06 17:35:20,1,1,2026-02-19 20:35:20,35.99,quarterly,paid
1891,7106,2026-02-06 08:35:47,1,1,2026-02-12 07:35:47,14.99,monthly,paid
1892,7118,2026-02-10 16:13:27,1,0,,94.99,yearly,failed
1893,7131,2026-02-05 19:52:36,1,1,2026-02-13 09:52:36,14.99,monthly,paid
1894,7151,2026-02-10 02:58:05,1,0,,35.99,quarterly,failed
1895,7156,2026-02-06 00:14:35,1,0,,14.99,monthly,failed
1896,7169,2026-02-07 23:00:42,1,0,,14.99,monthly,failed
1897,7171,2026-02-13 19:16:03,1,0,,14.99,monthly,failed
1898,7175,2026-02-04 13:20:22,1,1,2026-02-18 12:20:22,14.99,monthly,paid
1899,7178,2026-02-13 09:51:50,1,0,,14.99,monthly,failed
1900,7183,2026-02-03 06:21:37,1,0,,14.99,monthly,failed
1901,7185,2026-02-04 13:14:22,1,0,,35.99,quarterly,failed
1902,7188,2026-02-03 00:09:53,1,1,2026-02-09 17:09:53,14.99,monthly,paid
1903,7191,2026-02-07 19:47:12,1,0,,35.99,quarterly,failed
1904,7202,2026-02-06 07:22:36,1,1,2026-02-16 21:22:36,14.99,monthly,paid
1905,7203,2026-02-06 10:51:26,1,0,,14.99,monthly,failed
1906,7222,2026-02-11 22:25:55,1,1,2026-02-25 08:25:55,14.99,monthly,paid
1907,7224,2026-02-06 09:02:38,1,0,,14.99,monthly,failed
1908,7228,2026-02-14 17:07:35,1,1,2026-02-23 00:07:35,94.99,yearly,paid
1909,7233,2026-02-08 17:07:50,1,0,,35.99,quarterly,failed
1910,7237,2026-02-13 02:37:57,1,1,2026-02-26 19:37:57,94.99,yearly,paid
1911,7243,2026-02-06 08:28:10,1,1,2026-02-14 03:28:10,14.99,monthly,paid
1912,7245,2026-02-12 21:43:18,1,0,,14.99,monthly,failed
1913,7249,2026-02-07 15:19:40,1,1,2026-02-17 05:19:40,14.99,monthly,paid
1914,7250,2026-02-12 01:35:49,1,1,2026-02-24 19:35:49,35.99,quarterly,paid
1915,7252,2026-02-09 05:22:45,1,1,2026-02-14 22:22:45,35.99,quarterly,paid
1916,7255,2026-02-05 18:40:03,1,1,2026-02-16 13:40:03,14.99,monthly,paid
1917,7256,2026-02-12 08:56:22,1,1,2026-02-18 01:56:22,14.99,monthly,paid
1918,7267,2026-02-13 13:57:47,1,0,,14.99,monthly,failed
1919,7270,2026-02-10 11:54:39,1,0,,94.99,yearly,failed
1920,7274,2026-02-13 20:14:05,1,0,,14.99,monthly,failed
1921,7279,2026-02-09 05:32:43,1,1,2026-02-19 12:32:43,14.99,monthly,paid
1922,7285,2026-02-03 14:12:34,1,1,2026-02-17 13:12:34,94.99,yearly,paid
1923,7295,2026-02-06 02:34:14,1,1,2026-02-15 20:34:14,94.99,yearly,paid
1924,7309,2026-02-13 07:02:25,1,0,,14.99,monthly,failed
1925,7316,2026-02-08 07:07:47,1,0,,94.99,yearly,failed
1926,7320,2026-02-03 15:14:58,1,0,,14.99,monthly,failed
1927,7326,2026-02-14 09:02:41,1,1,2026-02-19 16:02:41,14.99,monthly,paid
1928,7330,2026-02-04 12:47:56,1,0,,14.99,monthly,failed
1929,7332,2026-02-08 02:03:22,1,0,,14.99,monthly,failed
1930,7334,2026-02-05 11:58:12,1,1,2026-02-17 18:58:12,14.99,monthly,paid
1931,7339,2026-02-03 10:04:49,1,0,,14.99,monthly,failed
1932,7355,2026-02-14 04:51:55,1,1,2026-02-22 13:51:55,94.99,yearly,paid
1933,7360,2026-02-02 09:55:13,1,0,,14.99,monthly,failed
1934,7367,2026-02-12 08:29:41,1,0,,94.99,yearly,failed
1935,7368,2026-02-09 15:38:50,1,0,,35.99,quarterly,failed
1936,7369,2026-02-03 03:25:55,1,0,,35.99,quarterly,failed
1937,7371,2026-02-11 21:43:45,1,1,2026-02-23 00:43:45,14.99,monthly,paid
1938,7373,2026-02-09 18:47:28,1,1,2026-02-22 01:47:28,14.99,monthly,paid
1939,7374,2026-02-07 12:55:56,1,1,2026-02-15 21:55:56,14.99,monthly,paid
1940,7379,2026-02-07 18:43:11,1,1,2026-02-20 23:43:11,14.99,monthly,paid
1941,7380,2026-02-08 06:09:13,1,1,2026-02-19 08:09:13,14.99,monthly,paid
1942,7388,2026-02-10 06:17:41,1,0,,35.99,quarterly,failed
1943,7392,2026-02-08 04:19:28,1,0,,14.99,monthly,failed
1944,7393,2026-02-06 01:14:16,1,1,2026-02-16 23:14:16,35.99,quarterly,paid
1945,7396,2026-02-01 18:55:15,1,1,2026-02-13 16:55:15,14.99,monthly,paid
1946,7398,2026-02-02 17:19:31,1,1,2026-02-11 13:19:31,14.99,monthly,paid
1947,7399,2026-02-01 18:57:46,1,0,,14.99,monthly,failed
1948,7402,2026-02-14 19:48:14,1,1,2026-02-23 00:48:14,14.99,monthly,paid
1949,7404,2026-02-04 11:00:18,1,0,,35.99,quarterly,failed
1950,7406,2026-02-10 00:52:57,1,0,,35.99,quarterly,failed
1951,7408,2026-02-11 13:55:36,1,0,,14.99,monthly,failed
1952,7412,2026-02-04 07:26:30,1,0,,14.99,monthly,failed
1953,7433,2026-02-07 03:07:13,1,0,,14.99,monthly,failed
1954,7434,2026-02-11 14:22:09,1,1,2026-02-18 06:22:09,14.99,monthly,paid
1955,7435,2026-02-08 02:54:25,1,0,,14.99,monthly,failed
1956,7436,2026-02-13 04:24:19,1,0,,14.99,monthly,failed
1957,7437,2026-02-13 03:14:30,1,0,,14.99,monthly,failed
1958,7443,2026-02-09 03:18:43,1,1,2026-02-21 10:18:43,14.99,monthly,paid
1959,7446,2026-02-13 14:56:54,1,1,2026-02-22 21:56:54,14.99,monthly,paid
1960,7447,2026-02-04 06:57:13,1,1,2026-02-15 02:57:13,14.99,monthly,paid
1961,7448,2026-02-07 11:56:12,1,0,,14.99,monthly,failed
1962,7486,2026-02-13 03:46:57,1,1,2026-02-21 21:46:57,14.99,monthly,paid
1963,7502,2026-02-03 17:30:44,1,0,,14.99,monthly,failed
1964,7504,2026-02-09 20:52:28,1,1,2026-02-23 01:52:28,94.99,yearly,paid
1965,7506,2026-02-08 21:26:52,1,0,,14.99,monthly,failed
1966,7508,2026-02-12 04:26:27,1,1,2026-02-19 11:26:27,94.99,yearly,paid
1967,7509,2026-02-11 02:02:34,1,0,,35.99,quarterly,failed
1968,7518,2026-02-14 11:45:24,1,0,,14.99,monthly,failed
1969,7519,2026-02-05 20:28:52,1,0,,94.99,yearly,failed
1970,7526,2026-02-02 13:41:56,1,1,2026-02-08 08:41:56,14.99,monthly,paid
1971,7557,2026-02-14 02:50:45,1,0,,14.99,monthly,failed
1972,7558,2026-02-13 07:41:42,1,0,,94.99,yearly,failed
1973,7569,2026-02-06 11:46:02,1,0,,35.99,quarterly,failed
1974,7572,2026-02-15 15:45:37,1,1,2026-02-21 00:45:37,35.99,quarterly,paid
1975,7573,2026-02-04 10:29:05,1,0,,14.99,monthly,failed
1976,7574,2026-02-15 15:38:09,1,0,,14.99,monthly,failed
1977,7580,2026-02-12 13:34:35,1,0,,14.99,monthly,failed
1978,7584,2026-02-06 10:07:22,1,0,,35.99,quarterly,failed
1979,7589,2026-02-02 18:44:33,1,1,2026-02-11 14:44:33,35.99,quarterly,paid
1980,7596,2026-02-13 12:31:44,1,0,,35.99,quarterly,failed
1981,7598,2026-02-08 16:32:04,1,1,2026-02-16 21:32:04,94.99,yearly,paid
1982,7599,2026-02-01 18:10:02,1,0,,35.99,quarterly,failed
1983,7606,2026-02-06 23:57:44,1,0,,14.99,monthly,failed
1984,7622,2026-02-09 09:45:57,1,1,2026-02-19 10:45:57,14.99,monthly,paid
1985,7625,2026-02-14 14:16:15,1,0,,14.99,monthly,failed
1986,7626,2026-02-10 10:31:41,1,1,2026-02-21 06:31:41,14.99,monthly,paid
1987,7628,2026-02-02 17:41:45,1,0,,14.99,monthly,failed
1988,7630,2026-02-07 10:46:38,1,0,,94.99,yearly,failed
1989,7633,2026-02-16 19:58:49,1,0,,35.99,quarterly,failed
1990,7634,2026-02-07 01:44:43,1,0,,14.99,monthly,failed
1991,7641,2026-02-10 00:38:54,1,1,2026-02-21 09:38:54,14.99,monthly,paid
1992,7647,2026-02-09 14:18:32,1,0,,14.99,monthly,failed
1993,7648,2026-02-03 09:26:39,1,1,2026-02-12 02:26:39,14.99,monthly,paid
1994,7655,2026-02-03 15:30:35,1,0,,94.99,yearly,failed
1995,7662,2026-02-08 12:54:23,1,0,,94.99,yearly,failed
1996,7664,2026-02-11 12:37:46,1,0,,14.99,monthly,failed
1997,7684,2026-02-10 03:57:20,1,1,2026-02-15 18:57:20,14.99,monthly,paid
1998,7686,2026-02-12 02:16:58,1,0,,14.99,monthly,failed
1999,7687,2026-02-03 08:43:13,1,0,,14.99,monthly,failed
2000,7690,2026-02-15 11:15:29,1,0,,14.99,monthly,failed
2001,7693,2026-02-07 00:41:28,1,1,2026-02-19 01:41:28,14.99,monthly,paid
2002,7695,2026-02-11 16:13:39,1,0,,35.99,quarterly,failed
2003,7696,2026-02-12 19:01:51,1,0,,14.99,monthly,failed
2004,7708,2026-02-07 14:21:45,1,1,2026-02-15 07:21:45,35.99,quarterly,paid
2005,7709,2026-02-07 07:02:42,1,0,,14.99,monthly,failed
2006,7710,2026-02-10 07:53:54,1,0,,35.99,quarterly,failed
2007,7712,2026-02-05 08:52:58,1,0,,35.99,quarterly,failed
2008,7716,2026-02-08 23:00:43,1,1,2026-02-20 06:00:43,14.99,monthly,paid
2009,7721,2026-02-02 03:20:40,1,0,,14.99,monthly,failed
2010,7724,2026-02-02 20:28:54,1,0,,35.99,quarterly,failed
2011,7748,2026-02-03 03:16:45,1,0,,35.99,quarterly,failed
2012,7764,2026-02-14 21:18:19,1,0,,14.99,monthly,failed
2013,7769,2026-02-05 17:31:06,1,1,2026-02-12 04:31:06,35.99,quarterly,paid
2014,7781,2026-02-08 11:04:48,1,0,,14.99,monthly,failed
2015,7784,2026-02-10 11:52:26,1,1,2026-02-17 20:52:26,35.99,quarterly,paid
2016,7786,2026-02-09 05:19:43,1,0,,14.99,monthly,failed
2017,7801,2026-02-08 04:14:07,1,0,,14.99,monthly,failed
2018,7804,2026-02-13 23:15:28,1,0,,14.99,monthly,failed
2019,7816,2026-02-15 04:05:39,1,0,,14.99,monthly,failed
2020,7818,2026-02-09 20:47:50,1,0,,35.99,quarterly,failed
2021,7827,2026-02-06 11:15:46,1,1,2026-02-16 03:15:46,94.99,yearly,paid
2022,7829,2026-02-09 18:19:28,1,0,,14.99,monthly,failed
2023,7832,2026-02-06 12:27:00,1,1,2026-02-19 02:27:00,14.99,monthly,paid
2024,7840,2026-02-08 20:38:55,1,0,,14.99,monthly,failed
2025,7847,2026-02-06 01:22:28,1,0,,35.99,quarterly,failed
2026,7848,2026-02-15 09:06:32,1,0,,14.99,monthly,failed
2027,7850,2026-02-05 15:40:14,1,1,2026-02-18 16:40:14,14.99,monthly,paid
2028,7861,2026-02-10 09:06:18,1,0,,14.99,monthly,failed
2029,7894,2026-02-04 15:28:46,1,0,,94.99,yearly,failed
2030,7895,2026-02-12 10:49:24,1,0,,94.99,yearly,failed
2031,7897,2026-02-14 11:18:00,1,0,,14.99,monthly,failed
2032,7899,2026-02-14 02:47:27,1,0,,14.99,monthly,failed
2033,7909,2026-02-04 04:34:48,1,0,,35.99,quarterly,failed
2034,7919,2026-02-02 22:38:25,1,1,2026-02-09 08:38:25,14.99,monthly,paid
2035,7921,2026-02-06 18:53:22,1,1,2026-02-16 23:53:22,35.99,quarterly,paid
2036,7928,2026-02-06 15:00:46,1,0,,94.99,yearly,failed
2037,7931,2026-02-06 22:51:28,1,0,,14.99,monthly,failed
2038,7932,2026-02-03 13:21:38,1,0,,14.99,monthly,failed
2039,7941,2026-02-11 00:22:09,1,0,,14.99,monthly,failed
2040,7942,2026-02-14 17:29:36,1,0,,35.99,quarterly,failed
2041,7946,2026-02-09 00:21:14,1,1,2026-02-15 21:21:14,14.99,monthly,paid
2042,7958,2026-02-09 03:48:38,1,0,,14.99,monthly,failed
2043,7967,2026-02-04 14:33:29,1,0,,14.99,monthly,failed
2044,7968,2026-02-04 12:41:59,1,0,,14.99,monthly,failed
2045,7970,2026-02-06 21:01:06,1,1,2026-02-12 08:01:06,94.99,yearly,paid
2046,7974,2026-02-04 21:57:50,1,0,,35.99,quarterly,failed
2047,7977,2026-02-03 18:14:54,1,0,,35.99,quarterly,failed
2048,7993,2026-02-10 12:38:36,1,0,,35.99,quarterly,failed
2049,7995,2026-02-13 20:29:22,1,0,,14.99,monthly,failed
2050,7996,2026-02-08 07:16:20,1,0,,14.99,monthly,failed
2051,7999,2026-02-04 04:20:58,1,0,,14.99,monthly,failed
2052,8001,2026-02-11 15:00:54,1,0,,14.99,monthly,failed
2053,8006,2026-02-14 03:13:39,1,1,2026-02-20 15:13:39,35.99,quarterly,paid
2054,8026,2026-02-15 10:24:07,1,1,2026-02-27 15:24:07,35.99,quarterly,paid
2055,8030,2026-02-10 03:53:23,1,1,2026-02-19 06:53:23,14.99,monthly,paid
2056,8031,2026-02-05 17:04:20,1,0,,14.99,monthly,failed
2057,8035,2026-02-12 21:57:59,1,1,2026-02-19 22:57:59,14.99,monthly,paid
2058,8045,2026-02-08 18:49:01,1,1,2026-02-18 07:49:01,94.99,yearly,paid
2059,8046,2026-02-07 00:47:57,1,0,,14.99,monthly,failed
2060,8047,2026-02-07 13:34:20,1,0,,14.99,monthly,failed
2061,8053,2026-02-08 12:20:26,1,0,,14.99,monthly,failed
2062,8056,2026-02-12 03:44:29,1,0,,35.99,quarterly,failed
2063,8060,2026-02-14 13:08:33,1,1,2026-02-19 13:08:33,35.99,quarterly,paid
2064,8067,2026-02-04 07:56:42,1,0,,94.99,yearly,failed
2065,8068,2026-02-10 10:30:10,1,0,,14.99,monthly,failed
2066,8071,2026-02-02 14:48:52,1,0,,35.99,quarterly,failed
2067,8072,2026-02-07 20:57:20,1,0,,14.99,monthly,failed
2068,8073,2026-02-10 10:35:59,1,0,,14.99,monthly,failed
2069,8076,2026-02-14 07:32:10,1,0,,14.99,monthly,failed
2070,8081,2026-02-14 14:48:53,1,1,2026-02-22 02:48:53,14.99,monthly,paid
2071,8083,2026-02-10 04:32:00,1,1,2026-02-23 11:32:00,14.99,monthly,paid
2072,8084,2026-02-12 22:10:34,1,1,2026-02-25 23:10:34,14.99,monthly,paid
2073,8089,2026-02-12 20:13:49,1,1,2026-02-22 14:13:49,14.99,monthly,paid
2074,8091,2026-02-09 23:46:55,1,0,,14.99,monthly,failed
2075,8096,2026-02-06 13:03:57,1,0,,14.99,monthly,failed
2076,8098,2026-02-07 06:13:09,1,1,2026-02-19 11:13:09,14.99,monthly,paid
2077,8100,2026-02-12 02:05:11,1,0,,14.99,monthly,failed
2078,8121,2026-02-08 22:15:44,1,1,2026-02-20 13:15:44,94.99,yearly,paid
2079,8130,2026-02-03 07:54:32,1,0,,14.99,monthly,failed
2080,8141,2026-02-13 16:28:14,1,0,,14.99,monthly,failed
2081,8152,2026-02-08 01:37:01,1,1,2026-02-15 08:37:01,14.99,monthly,paid
2082,8161,2026-02-05 06:14:30,1,0,,14.99,monthly,failed
2083,8162,2026-02-07 02:08:32,1,0,,14.99,monthly,failed
2084,8163,2026-02-06 11:29:19,1,0,,35.99,quarterly,failed
2085,8168,2026-02-07 01:02:35,1,0,,14.99,monthly,failed
2086,8173,2026-02-05 13:55:50,1,0,,35.99,quarterly,failed
2087,8178,2026-02-02 05:36:38,1,0,,35.99,quarterly,failed
2088,8181,2026-02-08 15:23:53,1,0,,14.99,monthly,failed
2089,8185,2026-02-09 09:08:07,1,0,,14.99,monthly,failed
2090,8192,2026-02-06 07:35:51,1,0,,14.99,monthly,failed
2091,8194,2026-02-09 23:36:07,1,0,,14.99,monthly,failed
2092,8201,2026-02-08 14:47:55,1,0,,35.99,quarterly,failed
2093,8216,2026-02-13 03:33:56,1,0,,94.99,yearly,failed
2094,8222,2026-02-05 16:03:54,1,1,2026-02-12 00:03:54,14.99,monthly,paid
2095,8231,2026-02-05 18:53:48,1,1,2026-02-16 03:53:48,14.99,monthly,paid
2096,8244,2026-02-13 17:11:57,1,0,,14.99,monthly,failed
2097,8245,2026-02-10 14:07:21,1,0,,35.99,quarterly,failed
2098,8248,2026-02-07 16:26:34,1,1,2026-02-19 14:26:34,35.99,quarterly,paid
2099,8250,2026-02-15 10:49:32,1,0,,35.99,quarterly,failed
2100,8253,2026-02-03 09:44:24,1,1,2026-02-10 19:44:24,14.99,monthly,paid
2101,8255,2026-02-14 01:42:50,1,1,2026-02-25 05:42:50,14.99,monthly,paid
2102,8258,2026-02-13 08:16:23,1,0,,94.99,yearly,failed
2103,8266,2026-02-07 22:36:58,1,1,2026-02-20 22:36:58,14.99,monthly,paid
2104,8274,2026-02-09 09:01:24,1,0,,14.99,monthly,failed
2105,8281,2026-02-11 20:15:24,1,0,,14.99,monthly,failed
2106,8283,2026-02-02 05:08:22,1,0,,14.99,monthly,failed
2107,8284,2026-02-09 21:44:06,1,0,,94.99,yearly,failed
2108,8301,2026-02-15 10:10:33,1,0,,35.99,quarterly,failed
2109,8302,2026-02-04 20:59:43,1,0,,14.99,monthly,failed
2110,8304,2026-02-09 18:42:39,1,1,2026-02-20 04:42:39,14.99,monthly,paid
2111,8306,2026-02-08 15:10:37,1,0,,14.99,monthly,failed
2112,8307,2026-02-09 09:30:16,1,0,,14.99,monthly,failed
2113,8312,2026-02-02 16:07:30,1,0,,14.99,monthly,failed
2114,8314,2026-02-13 18:59:08,1,0,,35.99,quarterly,failed
2115,8321,2026-02-12 05:26:32,1,0,,94.99,yearly,failed
2116,8322,2026-02-08 12:59:27,1,0,,35.99,quarterly,failed
2117,8324,2026-02-05 15:09:26,1,0,,14.99,monthly,failed
2118,8328,2026-02-07 19:10:36,1,0,,14.99,monthly,failed
2119,8329,2026-02-04 11:01:03,1,0,,14.99,monthly,failed
2120,8330,2026-02-10 03:37:18,1,0,,94.99,yearly,failed
2121,8339,2026-02-11 01:45:55,1,1,2026-02-20 18:45:55,35.99,quarterly,paid
