user_id,registration_date,country,device_type,acquisition_channel,language_level,goal_type,motivation_type,onboarding_version,experiment_period,trial_started_flag,paid_flag
1291,2026-01-18 23:19:49,Italy,ios,paid_search,beginner,travel,medium,old,before_change,0,0
1292,2026-01-29 14:06:54,Italy,ios,organic,intermediate,exam,high,old,before_change,1,0
1293,2026-01-22 13:03:00,Italy,android,paid_search,beginner,travel,high,old,before_change,1,0
1294,2026-01-15 01:50:09,Germany,ios,referral,beginner,exam,low,old,before_change,1,1
1295,2026-01-31 04:18:03,Poland,ios,tiktok_ads,intermediate,work,low,old,before_change,0,0
1296,2026-01-23 17:58:07,Poland,ios,blog,beginner,exam,medium,old,before_change,0,0
1297,2026-01-19 11:17:41,Netherlands,android,paid_search,elementary,self_development,medium,old,before_change,1,0
1298,2026-01-26 12:19:59,Germany,ios,organic,beginner,travel,medium,old,before_change,0,0
1299,2026-01-24 00:29:20,Italy,ios,organic,elementary,travel,medium,old,before_change,0,0
1300,2026-01-15 12:04:47,Germany,ios,instagram_ads,beginner,travel,medium,old,before_change,1,0
1301,2026-01-27 21:56:10,Brazil,android,organic,elementary,exam,medium,old,before_change,0,0
1302,2026-01-21 19:45:11,Brazil,ios,organic,elementary,travel,high,old,before_change,0,0
1303,2026-01-26 21:31:31,Germany,ios,instagram_ads,elementary,work,high,old,before_change,0,0
1304,2026-01-30 05:25:08,Poland,android,organic,beginner,work,medium,old,before_change,1,1
1305,2026-01-25 09:07:48,Germany,android,instagram_ads,beginner,work,medium,old,before_change,0,0
1306,2026-01-26 10:01:04,Netherlands,android,instagram_ads,intermediate,work,low,old,before_change,0,0
1307,2026-01-19 07:53:50,Poland,android,tiktok_ads,intermediate,self_development,high,old,before_change,0,0
1308,2026-01-19 00:57:52,Spain,android,paid_search,beginner,self_development,low,old,before_change,0,0
1309,2026-01-22 01:19:14,Poland,android,tiktok_ads,beginner,work,high,old,before_change,0,0
1310,2026-01-29 11:56:04,Germany,android,paid_search,elementary,self_development,high,old,before_change,1,0
1311,2026-01-23 21:52:14,Poland,android,organic,intermediate,self_development,low,old,before_change,1,0
1312,2026-01-20 21:59:48,Italy,android,paid_search,intermediate,travel,medium,old,before_change,0,0
1313,2026-01-28 06:04:52,Germany,android,organic,elementary,work,high,old,before_change,1,0
1314,2026-01-29 12:09:52,Netherlands,ios,instagram_ads,beginner,work,medium,old,before_change,0,0
1315,2026-01-30 08:14:01,Brazil,android,tiktok_ads,elementary,self_development,medium,old,before_change,0,0
1316,2026-01-20 01:58:08,Brazil,android,referral,intermediate,self_development,low,old,before_change,0,0
1317,2026-01-27 01:31:59,Poland,android,organic,beginner,exam,low,old,before_change,0,0
1318,2026-01-25 00:51:02,Brazil,ios,organic,elementary,exam,medium,old,before_change,1,1
1319,2026-01-22 15:10:49,Netherlands,ios,organic,beginner,exam,medium,old,before_change,0,0
1320,2026-01-21 17:57:05,Germany,android,blog,beginner,work,high,old,before_change,0,0
1321,2026-01-16 22:44:15,Spain,android,paid_search,intermediate,work,low,old,before_change,1,0
1322,2026-01-19 16:07:43,Poland,ios,paid_search,beginner,work,high,old,before_change,0,0
1323,2026-01-24 08:15:48,Germany,android,organic,elementary,self_development,high,old,before_change,1,0
1324,2026-01-30 01:42:55,Netherlands,ios,referral,beginner,exam,medium,old,before_change,1,0
1325,2026-01-29 17:28:02,Germany,android,paid_search,beginner,travel,medium,old,before_change,0,0
1326,2026-01-18 04:32:17,Poland,android,organic,elementary,travel,medium,old,before_change,1,1
1327,2026-01-26 13:09:49,Brazil,android,instagram_ads,beginner,work,medium,old,before_change,0,0
1328,2026-01-16 10:36:11,Spain,ios,tiktok_ads,elementary,exam,low,old,before_change,1,0
1329,2026-01-26 11:24:19,Germany,ios,instagram_ads,beginner,work,high,old,before_change,0,0
1330,2026-01-20 19:30:22,Spain,ios,blog,elementary,work,high,old,before_change,1,0
1331,2026-01-22 15:32:17,Italy,android,referral,intermediate,self_development,high,old,before_change,1,1
1332,2026-01-27 04:47:48,Brazil,android,instagram_ads,beginner,self_development,medium,old,before_change,0,0
1333,2026-01-22 05:21:16,Brazil,android,blog,beginner,work,low,old,before_change,0,0
1334,2026-01-28 17:25:55,Poland,android,referral,intermediate,exam,medium,old,before_change,0,0
1335,2026-01-24 01:42:03,Spain,ios,paid_search,beginner,work,medium,old,before_change,1,1
1336,2026-01-31 23:29:14,Spain,ios,referral,beginner,exam,medium,old,before_change,0,0
1337,2026-01-25 20:24:08,Spain,android,instagram_ads,intermediate,travel,medium,old,before_change,0,0
1338,2026-01-20 00:54:56,Germany,android,instagram_ads,beginner,work,high,old,before_change,0,0
1339,2026-01-28 04:19:02,Poland,ios,instagram_ads,elementary,exam,high,old,before_change,0,0
1340,2026-01-21 22:26:25,Poland,android,referral,beginner,work,high,old,before_change,0,0
1341,2026-01-24 01:56:26,Italy,android,blog,elementary,self_development,high,old,before_change,0,0
1342,2026-01-17 07:49:23,Italy,ios,paid_search,elementary,travel,high,old,before_change,0,0
1343,2026-01-17 00:41:31,Brazil,ios,tiktok_ads,elementary,travel,high,old,before_change,0,0
1344,2026-01-24 18:32:51,Spain,android,instagram_ads,elementary,self_development,medium,old,before_change,0,0
1345,2026-01-18 04:10:11,Netherlands,ios,referral,beginner,work,medium,old,before_change,0,0
1346,2026-01-31 23:00:45,Italy,ios,paid_search,beginner,travel,high,old,before_change,0,0
1347,2026-01-29 13:06:53,Poland,android,organic,intermediate,work,high,old,before_change,1,1
1348,2026-01-26 21:57:34,Brazil,android,organic,intermediate,travel,high,old,before_change,0,0
1349,2026-01-27 11:45:26,Netherlands,ios,organic,elementary,exam,medium,old,before_change,0,0
1350,2026-01-25 02:50:48,Poland,ios,organic,elementary,travel,medium,old,before_change,1,1
1351,2026-01-16 00:35:54,Italy,android,paid_search,elementary,self_development,medium,old,before_change,0,0
1352,2026-01-21 16:05:11,Poland,ios,organic,elementary,travel,medium,old,before_change,0,0
1353,2026-01-23 10:17:13,Spain,android,referral,elementary,work,high,old,before_change,0,0
1354,2026-01-30 13:26:30,Germany,android,paid_search,beginner,work,low,old,before_change,0,0
1355,2026-01-18 17:33:08,Brazil,ios,paid_search,beginner,travel,high,old,before_change,0,0
1356,2026-01-23 10:44:31,Spain,android,tiktok_ads,beginner,travel,medium,old,before_change,1,0
1357,2026-01-20 20:22:44,Italy,ios,paid_search,beginner,travel,medium,old,before_change,1,1
1358,2026-01-17 06:49:18,Brazil,android,tiktok_ads,elementary,travel,medium,old,before_change,0,0
1359,2026-01-16 18:01:52,Brazil,android,referral,beginner,self_development,medium,old,before_change,1,0
1360,2026-01-21 05:04:27,Spain,ios,paid_search,elementary,self_development,low,old,before_change,0,0
1361,2026-01-16 09:37:40,Netherlands,ios,instagram_ads,intermediate,work,medium,old,before_change,0,0
1362,2026-01-16 03:24:14,Brazil,android,paid_search,intermediate,work,low,old,before_change,0,0
1363,2026-01-20 23:09:15,Germany,android,paid_search,intermediate,exam,high,old,before_change,0,0
1364,2026-01-18 10:24:26,Poland,ios,instagram_ads,intermediate,travel,medium,old,before_change,0,0
1365,2026-01-24 10:21:44,Spain,ios,paid_search,beginner,work,high,old,before_change,1,0
1366,2026-01-15 07:12:31,Spain,ios,instagram_ads,elementary,self_development,medium,old,before_change,0,0
1367,2026-01-20 03:08:22,Germany,android,instagram_ads,elementary,travel,medium,old,before_change,0,0
1368,2026-01-22 16:56:17,Brazil,ios,organic,intermediate,travel,medium,old,before_change,1,0
1369,2026-01-31 08:57:46,Poland,ios,organic,elementary,travel,medium,old,before_change,0,0
1370,2026-01-25 18:53:32,Italy,ios,instagram_ads,beginner,work,medium,old,before_change,1,0
1371,2026-01-29 23:20:00,Germany,android,organic,intermediate,self_development,medium,old,before_change,1,1
1372,2026-01-20 20:03:47,Italy,android,tiktok_ads,elementary,work,medium,old,before_change,1,0
1373,2026-01-22 15:28:53,Poland,android,blog,beginner,work,low,old,before_change,0,0
1374,2026-01-22 03:30:56,Spain,android,tiktok_ads,elementary,work,high,old,before_change,1,1
1375,2026-01-30 02:03:25,Germany,android,paid_search,elementary,self_development,medium,old,before_change,0,0
1376,2026-01-31 07:21:26,Spain,ios,paid_search,elementary,work,low,old,before_change,0,0
1377,2026-01-31 08:37:56,Poland,ios,tiktok_ads,intermediate,work,high,old,before_change,0,0
1378,2026-01-27 18:48:03,Spain,ios,tiktok_ads,elementary,travel,medium,old,before_change,0,0
1379,2026-01-23 13:16:09,Brazil,ios,blog,intermediate,travel,high,old,before_change,0,0
1380,2026-01-24 04:40:10,Poland,android,instagram_ads,beginner,self_development,low,old,before_change,0,0
1381,2026-01-31 16:02:53,Poland,ios,organic,beginner,work,medium,old,before_change,1,1
1382,2026-01-19 20:05:33,Netherlands,android,paid_search,beginner,travel,low,old,before_change,0,0
1383,2026-01-20 21:27:24,Poland,ios,blog,elementary,self_development,medium,old,before_change,1,1
1384,2026-01-30 05:58:28,Germany,android,tiktok_ads,intermediate,self_development,medium,old,before_change,0,0
1385,2026-01-21 13:37:10,Poland,ios,referral,elementary,travel,medium,old,before_change,0,0
1386,2026-01-18 23:55:10,Germany,ios,tiktok_ads,beginner,work,low,old,before_change,0,0
1387,2026-01-24 12:40:17,Germany,ios,blog,elementary,self_development,medium,old,before_change,1,0
1388,2026-01-20 12:44:23,Italy,android,instagram_ads,intermediate,travel,high,old,before_change,0,0
1389,2026-01-30 03:28:34,Germany,android,blog,beginner,work,high,old,before_change,0,0
1390,2026-01-30 10:53:54,Germany,android,referral,beginner,work,medium,old,before_change,1,1
1391,2026-01-20 04:51:07,Netherlands,android,referral,elementary,self_development,high,old,before_change,1,0
1392,2026-01-24 00:03:11,Spain,android,blog,elementary,work,medium,old,before_change,0,0
1393,2026-01-31 17:28:07,Germany,android,instagram_ads,beginner,work,low,old,before_change,0,0
1394,2026-01-27 14:51:56,Netherlands,ios,tiktok_ads,beginner,exam,medium,old,before_change,0,0
1395,2026-01-18 15:58:33,Poland,ios,instagram_ads,elementary,self_development,high,old,before_change,0,0
1396,2026-01-25 01:01:25,Poland,ios,referral,beginner,travel,low,old,before_change,0,0
1397,2026-01-25 12:54:55,Germany,android,tiktok_ads,beginner,travel,medium,old,before_change,0,0
1398,2026-01-26 02:36:11,Brazil,android,tiktok_ads,beginner,exam,low,old,before_change,0,0
1399,2026-01-15 10:12:15,Poland,android,paid_search,beginner,work,high,old,before_change,1,0
1400,2026-01-20 02:08:54,Germany,android,referral,beginner,exam,high,old,before_change,0,0
1401,2026-01-29 12:40:56,Germany,ios,referral,elementary,travel,high,old,before_change,0,0
1402,2026-01-19 02:28:47,Germany,android,tiktok_ads,beginner,self_development,medium,old,before_change,1,0
1403,2026-01-20 02:16:32,Brazil,android,instagram_ads,elementary,work,low,old,before_change,0,0
1404,2026-01-20 11:34:36,Germany,android,referral,elementary,work,medium,old,before_change,1,1
1405,2026-01-18 00:22:27,Poland,ios,referral,beginner,travel,high,old,before_change,0,0
1406,2026-01-17 15:25:12,Italy,ios,instagram_ads,elementary,travel,high,old,before_change,0,0
1407,2026-01-20 21:34:56,Germany,ios,instagram_ads,beginner,work,medium,old,before_change,1,0
1408,2026-01-29 20:43:12,Netherlands,android,tiktok_ads,intermediate,work,high,old,before_change,0,0
1409,2026-01-15 00:37:34,Germany,android,tiktok_ads,elementary,self_development,high,old,before_change,0,0
1410,2026-01-19 19:33:53,Germany,ios,paid_search,beginner,exam,medium,old,before_change,0,0
1411,2026-01-16 00:44:08,Poland,android,paid_search,intermediate,work,high,old,before_change,0,0
1412,2026-01-24 13:05:15,Spain,android,referral,beginner,self_development,medium,old,before_change,1,0
1413,2026-01-19 06:14:43,Italy,android,blog,beginner,travel,medium,old,before_change,0,0
1414,2026-01-28 11:07:32,Brazil,android,paid_search,beginner,exam,medium,old,before_change,1,1
1415,2026-01-24 22:41:12,Germany,android,blog,elementary,work,high,old,before_change,0,0
1416,2026-01-28 07:48:00,Brazil,android,instagram_ads,elementary,travel,medium,old,before_change,1,0
1417,2026-01-25 19:02:32,Germany,android,organic,elementary,exam,high,old,before_change,1,1
1418,2026-01-22 10:51:41,Poland,ios,tiktok_ads,intermediate,self_development,low,old,before_change,0,0
1419,2026-01-29 15:16:28,Netherlands,ios,organic,intermediate,work,high,old,before_change,1,1
1420,2026-01-23 02:18:46,Spain,android,organic,beginner,exam,medium,old,before_change,0,0
1421,2026-01-31 03:34:23,Brazil,android,blog,intermediate,work,high,old,before_change,0,0
1422,2026-01-31 21:50:17,Netherlands,android,instagram_ads,beginner,work,high,old,before_change,0,0
1423,2026-01-25 00:19:14,Poland,android,paid_search,intermediate,travel,medium,old,before_change,0,0
1424,2026-01-26 11:14:08,Germany,android,instagram_ads,beginner,travel,medium,old,before_change,0,0
1425,2026-01-19 08:18:37,Germany,ios,instagram_ads,beginner,travel,high,old,before_change,1,1
1426,2026-01-28 20:22:20,Germany,ios,tiktok_ads,beginner,self_development,high,old,before_change,1,1
1427,2026-01-26 10:00:34,Spain,ios,paid_search,beginner,work,low,old,before_change,0,0
1428,2026-01-30 08:14:31,Brazil,ios,paid_search,intermediate,work,medium,old,before_change,0,0
1429,2026-01-19 12:56:21,Germany,ios,instagram_ads,beginner,travel,low,old,before_change,0,0
1430,2026-01-28 09:20:11,Spain,android,instagram_ads,beginner,travel,high,old,before_change,1,1
1431,2026-01-22 23:52:21,Brazil,ios,blog,intermediate,work,low,old,before_change,0,0
1432,2026-01-18 03:33:11,Germany,android,paid_search,elementary,work,medium,old,before_change,0,0
1433,2026-01-17 21:50:53,Italy,android,referral,elementary,work,high,old,before_change,0,0
1434,2026-01-24 13:21:56,Netherlands,ios,blog,intermediate,exam,high,old,before_change,0,0
1435,2026-01-20 10:20:07,Spain,android,paid_search,beginner,exam,low,old,before_change,0,0
1436,2026-01-16 17:34:22,Brazil,android,organic,beginner,travel,high,old,before_change,0,0
1437,2026-01-22 06:16:32,Spain,android,instagram_ads,beginner,travel,high,old,before_change,1,0
1438,2026-01-26 02:23:32,Poland,android,blog,beginner,travel,high,old,before_change,1,0
1439,2026-01-20 10:07:52,Brazil,ios,organic,beginner,work,medium,old,before_change,1,0
1440,2026-01-31 05:46:57,Brazil,ios,organic,elementary,travel,medium,old,before_change,0,0
1441,2026-01-28 06:03:19,Italy,android,tiktok_ads,beginner,work,medium,old,before_change,1,1
1442,2026-01-23 17:11:40,Poland,ios,referral,elementary,travel,low,old,before_change,0,0
1443,2026-01-30 21:20:19,Poland,android,organic,elementary,work,high,old,before_change,1,1
1444,2026-01-22 08:39:09,Germany,ios,paid_search,beginner,work,medium,old,before_change,0,0
1445,2026-01-17 08:59:05,Germany,android,organic,elementary,self_development,low,old,before_change,0,0
1446,2026-01-15 14:37:25,Netherlands,android,blog,beginner,self_development,high,old,before_change,0,0
1447,2026-01-30 22:42:49,Brazil,ios,tiktok_ads,elementary,self_development,medium,old,before_change,0,0
1448,2026-01-31 07:35:16,Netherlands,ios,instagram_ads,beginner,exam,high,old,before_change,0,0
1449,2026-01-27 13:36:50,Poland,ios,referral,intermediate,self_development,medium,old,before_change,0,0
1450,2026-01-16 18:01:30,Spain,android,instagram_ads,elementary,travel,high,old,before_change,1,0
1451,2026-01-19 23:48:33,Spain,android,blog,elementary,work,high,old,before_change,0,0
1452,2026-01-15 16:45:36,Brazil,ios,organic,beginner,exam,high,old,before_change,1,0
1453,2026-01-15 20:54:33,Germany,android,organic,beginner,work,high,old,before_change,0,0
1454,2026-01-19 04:23:42,Netherlands,ios,paid_search,beginner,travel,high,old,before_change,0,0
1455,2026-01-24 17:26:01,Poland,android,organic,elementary,exam,low,old,before_change,0,0
1456,2026-01-16 02:44:11,Brazil,android,referral,elementary,self_development,low,old,before_change,0,0
1457,2026-01-31 17:43:02,Poland,android,instagram_ads,intermediate,work,medium,old,before_change,0,0
1458,2026-01-22 17:41:17,Brazil,android,paid_search,beginner,travel,medium,old,before_change,0,0
1459,2026-01-19 11:38:56,Poland,ios,referral,intermediate,travel,low,old,before_change,1,0
1460,2026-01-23 18:33:49,Germany,ios,instagram_ads,intermediate,travel,low,old,before_change,0,0
1461,2026-01-28 10:23:00,Poland,android,instagram_ads,beginner,self_development,low,old,before_change,0,0
1462,2026-01-20 07:31:42,Poland,ios,organic,beginner,work,medium,old,before_change,1,0
1463,2026-01-15 19:23:08,Germany,ios,blog,elementary,travel,medium,old,before_change,0,0
1464,2026-01-15 20:47:30,Brazil,ios,tiktok_ads,beginner,self_development,low,old,before_change,1,0
1465,2026-01-29 11:36:36,Poland,android,referral,beginner,work,medium,old,before_change,0,0
