session_id,user_id,session_start,session_end,session_duration_sec,session_number,days_since_registration,lessons_started,lessons_completed,screens_viewed
10667,2820,2026-01-31 18:05:00,2026-01-31 18:15:35,635,6,4,0,0,6
10668,2821,2026-01-24 10:51:00,2026-01-24 10:54:36,216,1,0,1,1,3
10669,2822,2026-01-29 10:32:00,2026-01-29 10:42:38,638,1,0,1,1,4
10671,2822,2026-01-30 08:17:00,2026-01-30 08:27:21,621,3,1,1,1,7
10670,2822,2026-01-30 11:16:00,2026-01-30 11:24:27,507,2,1,2,0,7
10672,2822,2026-02-01 12:00:00,2026-02-01 12:08:49,529,4,3,0,0,3
10673,2823,2026-01-17 12:52:00,2026-01-17 12:57:14,314,1,0,2,0,2
10674,2824,2026-01-31 15:10:58,2026-01-31 15:13:22,144,1,0,0,0,5
10675,2824,2026-01-31 18:33:00,2026-01-31 18:37:25,265,2,0,0,0,3
10676,2824,2026-02-01 12:10:00,2026-02-01 12:13:24,204,3,1,2,0,6
10677,2824,2026-02-02 07:11:00,2026-02-02 07:15:09,249,4,2,1,1,8
10680,2825,2026-01-25 07:14:00,2026-01-25 07:25:30,690,3,0,1,1,4
10679,2825,2026-01-25 11:55:00,2026-01-25 12:05:41,641,2,0,1,1,6
10678,2825,2026-01-25 14:18:00,2026-01-25 14:30:24,744,1,0,3,2,2
10681,2825,2026-01-25 18:52:00,2026-01-25 19:02:58,658,4,0,3,1,6
10683,2825,2026-01-26 07:06:00,2026-01-26 07:18:20,740,6,1,1,1,5
10682,2825,2026-01-26 10:17:00,2026-01-26 10:28:49,709,5,1,3,2,6
10684,2825,2026-01-27 07:47:00,2026-01-27 07:58:03,663,7,2,2,1,9
10685,2825,2026-01-28 22:37:00,2026-01-28 22:49:49,769,8,3,3,3,7
10686,2825,2026-01-29 12:50:00,2026-01-29 13:01:24,684,9,4,0,0,4
10688,2825,2026-02-01 16:21:00,2026-02-01 16:33:14,734,11,7,3,3,4
10687,2825,2026-02-01 17:02:00,2026-02-01 17:12:10,610,10,7,5,2,3
10689,2826,2026-01-29 18:37:00,2026-01-29 18:48:53,713,1,0,1,1,7
10690,2826,2026-01-29 22:15:00,2026-01-29 22:25:17,617,2,0,1,1,7
10691,2826,2026-01-29 22:23:00,2026-01-29 22:32:28,568,3,0,3,2,6
10692,2826,2026-01-31 19:03:00,2026-01-31 19:14:26,686,4,2,1,1,2
10693,2826,2026-01-31 21:23:00,2026-01-31 21:33:57,657,5,2,4,1,9
10694,2826,2026-02-01 21:29:00,2026-02-01 21:38:59,599,6,3,0,0,4
10695,2827,2026-01-21 15:27:00,2026-01-21 15:33:50,410,1,0,0,0,5
10696,2827,2026-01-24 11:12:00,2026-01-24 11:16:01,241,2,3,3,0,4
10697,2827,2026-01-25 07:32:00,2026-01-25 07:38:55,415,3,4,2,1,9
10698,2827,2026-01-27 12:39:00,2026-01-27 12:48:05,545,4,6,2,1,2
10700,2828,2026-01-31 08:11:00,2026-01-31 08:23:01,721,2,0,3,0,3
10699,2828,2026-01-31 14:47:00,2026-01-31 14:59:09,729,1,0,2,2,4
10701,2828,2026-02-01 07:27:00,2026-02-01 07:39:43,763,3,1,1,1,3
10702,2828,2026-02-02 20:03:00,2026-02-02 20:12:24,564,4,2,2,0,1
10703,2829,2026-01-25 15:56:21,2026-01-25 16:00:58,277,1,0,0,0,5
10704,2830,2026-01-17 20:18:00,2026-01-17 20:28:14,614,1,0,0,0,7
10705,2830,2026-01-18 14:04:00,2026-01-18 14:12:40,520,2,1,2,0,7
10706,2830,2026-01-20 13:53:00,2026-01-20 14:01:45,525,3,3,2,0,3
10707,2830,2026-01-21 11:08:00,2026-01-21 11:17:38,578,4,4,1,1,1
10708,2830,2026-01-22 21:11:00,2026-01-22 21:18:19,439,5,5,1,0,4
10709,2830,2026-01-24 08:50:00,2026-01-24 08:57:07,427,6,7,0,0,9
10710,2831,2026-01-30 16:55:37,2026-01-30 17:08:01,744,1,0,0,0,1
10711,2831,2026-01-30 17:01:00,2026-01-30 17:14:16,796,2,0,7,2,1
10712,2831,2026-02-01 15:22:00,2026-02-01 15:32:18,618,3,2,3,3,7
10714,2831,2026-02-01 19:39:00,2026-02-01 19:47:47,527,5,2,0,0,4
10713,2831,2026-02-01 20:20:00,2026-02-01 20:30:42,642,4,2,5,3,3
10715,2831,2026-02-03 22:37:00,2026-02-03 22:48:44,704,6,4,0,0,5
10717,2831,2026-02-04 18:39:00,2026-02-04 18:51:12,732,8,5,3,3,9
10716,2831,2026-02-04 19:03:00,2026-02-04 19:14:08,668,7,5,3,0,5
10721,2832,2026-01-28 07:35:00,2026-01-28 07:45:56,656,4,0,1,1,3
10719,2832,2026-01-28 08:33:00,2026-01-28 08:43:58,658,2,0,2,2,3
10720,2832,2026-01-28 10:17:00,2026-01-28 10:28:31,691,3,0,3,0,8
10718,2832,2026-01-28 13:34:54,2026-01-28 13:47:28,754,1,0,3,2,7
10722,2832,2026-01-28 19:58:00,2026-01-28 20:08:32,632,5,0,3,1,4
10725,2832,2026-01-29 12:56:00,2026-01-29 13:05:28,568,8,1,3,2,4
10724,2832,2026-01-29 13:12:00,2026-01-29 13:25:11,791,7,1,1,1,4
10723,2832,2026-01-29 18:47:00,2026-01-29 18:57:22,622,6,1,5,1,1
10726,2832,2026-01-30 09:02:00,2026-01-30 09:14:36,756,9,2,1,1,6
10727,2832,2026-01-31 17:11:00,2026-01-31 17:20:32,572,10,3,2,1,4
10728,2832,2026-02-03 07:43:00,2026-02-03 07:53:49,649,11,6,4,2,4
10731,2833,2026-01-20 12:08:00,2026-01-20 12:18:01,601,3,0,2,1,8
10732,2833,2026-01-20 16:39:00,2026-01-20 16:47:54,534,4,0,3,2,7
10729,2833,2026-01-20 18:29:00,2026-01-20 18:38:18,558,1,0,2,1,3
10730,2833,2026-01-20 19:27:00,2026-01-20 19:38:48,708,2,0,1,1,4
10733,2833,2026-01-21 13:53:00,2026-01-21 14:03:35,635,5,1,2,1,7
10734,2834,2026-01-24 18:04:00,2026-01-24 18:12:03,483,1,0,1,0,9
10735,2834,2026-01-26 07:11:00,2026-01-26 07:22:39,699,2,2,5,1,6
10736,2834,2026-01-28 14:22:00,2026-01-28 14:30:35,515,3,4,1,1,6
10737,2835,2026-01-21 15:34:00,2026-01-21 15:43:55,595,1,0,0,0,10
10739,2836,2026-01-24 12:04:00,2026-01-24 12:09:24,324,2,0,2,0,3
10738,2836,2026-01-24 15:39:00,2026-01-24 15:44:26,326,1,0,1,1,6
10740,2836,2026-01-25 22:33:00,2026-01-25 22:38:07,307,3,1,1,0,7
10741,2836,2026-01-30 09:12:00,2026-01-30 09:20:30,510,4,6,2,1,6
10743,2837,2026-01-31 10:13:00,2026-01-31 10:20:37,457,2,0,1,0,7
10742,2837,2026-01-31 18:46:00,2026-01-31 18:49:04,184,1,0,2,0,4
10744,2838,2026-01-30 12:10:00,2026-01-30 12:14:45,285,1,0,3,0,5
10745,2838,2026-01-30 21:44:00,2026-01-30 21:46:56,176,2,0,1,1,5
10746,2838,2026-01-31 18:07:00,2026-01-31 18:12:35,335,3,1,3,0,6
10747,2838,2026-02-05 22:45:00,2026-02-05 22:51:38,398,4,6,0,0,8
10748,2839,2026-01-18 16:32:25,2026-01-18 16:35:30,185,1,0,1,0,3
10749,2839,2026-01-19 18:51:00,2026-01-19 18:56:04,304,2,1,0,0,10
10750,2839,2026-01-20 22:05:00,2026-01-20 22:11:13,373,3,2,0,0,2
10751,2839,2026-01-23 12:51:00,2026-01-23 12:55:10,250,4,5,0,0,8
10753,2840,2026-01-31 08:26:00,2026-01-31 08:35:48,588,2,0,1,1,3
10752,2840,2026-01-31 13:32:45,2026-01-31 13:42:00,555,1,0,2,1,4
10754,2840,2026-02-02 16:39:00,2026-02-02 16:47:04,484,3,2,1,1,9
10755,2840,2026-02-04 20:24:00,2026-02-04 20:29:31,331,4,4,1,1,6
10756,2840,2026-02-07 07:18:00,2026-02-07 07:23:09,309,5,7,0,0,6
10757,2840,2026-02-07 09:50:00,2026-02-07 09:58:40,520,6,7,2,0,5
10758,2841,2026-01-22 17:32:00,2026-01-22 17:34:23,143,1,0,0,0,4
10759,2841,2026-01-22 18:07:00,2026-01-22 18:10:22,202,2,0,1,1,10
10761,2842,2026-01-26 12:49:00,2026-01-26 12:54:58,358,2,0,2,1,6
10760,2842,2026-01-27 01:12:26,2026-01-27 01:19:35,429,1,1,1,1,7
10762,2842,2026-01-27 21:04:00,2026-01-27 21:10:26,386,3,1,0,0,7
10764,2843,2026-01-27 20:27:00,2026-01-27 20:34:06,426,2,0,3,1,5
10763,2843,2026-01-28 01:44:10,2026-01-28 01:54:17,607,1,1,1,0,4
10765,2843,2026-01-30 13:20:00,2026-01-30 13:29:35,575,3,3,1,1,7
10766,2843,2026-02-01 07:24:00,2026-02-01 07:30:16,376,4,5,1,0,4
10767,2843,2026-02-02 16:04:00,2026-02-02 16:10:32,392,5,6,3,0,3
10768,2843,2026-02-02 19:39:00,2026-02-02 19:46:05,425,6,6,1,1,4
10770,2844,2026-01-23 19:05:00,2026-01-23 19:08:33,213,2,0,0,0,5
10769,2844,2026-01-23 21:04:00,2026-01-23 21:10:37,397,1,0,0,0,9
10771,2844,2026-01-29 13:00:00,2026-01-29 13:07:49,469,3,6,1,0,5
10773,2845,2026-01-22 09:17:00,2026-01-22 09:23:50,410,2,0,1,1,3
10772,2845,2026-01-22 20:12:58,2026-01-22 20:21:11,493,1,0,0,0,3
10774,2845,2026-01-24 21:34:00,2026-01-24 21:42:08,488,3,2,0,0,6
10775,2845,2026-01-29 08:00:00,2026-01-29 08:06:14,374,4,7,1,1,4
10776,2845,2026-01-29 17:31:00,2026-01-29 17:40:55,595,5,7,4,0,7
10778,2846,2026-01-22 18:54:00,2026-01-22 18:59:38,338,2,0,2,0,4
10777,2846,2026-01-22 22:06:00,2026-01-22 22:12:52,412,1,0,0,0,7
10779,2846,2026-01-23 09:20:00,2026-01-23 09:24:56,296,3,1,2,0,9
10781,2846,2026-01-23 10:31:00,2026-01-23 10:35:34,274,5,1,3,1,5
10780,2846,2026-01-23 19:03:00,2026-01-23 19:07:44,284,4,1,1,0,3
10782,2846,2026-01-23 22:00:00,2026-01-23 22:05:29,329,6,1,1,0,4
10783,2846,2026-01-24 08:38:00,2026-01-24 08:41:05,185,7,2,2,0,3
10784,2846,2026-01-29 20:56:00,2026-01-29 21:01:02,302,8,7,3,0,6
10785,2847,2026-01-29 16:16:12,2026-01-29 16:20:07,235,1,0,2,1,6
10786,2847,2026-01-31 22:32:00,2026-01-31 22:36:01,241,2,2,0,0,2
10787,2848,2026-01-21 14:51:00,2026-01-21 14:57:09,369,1,0,0,0,5
10788,2848,2026-01-25 07:13:00,2026-01-25 07:21:11,491,2,4,0,0,7
10789,2849,2026-01-19 19:39:31,2026-01-19 19:48:22,531,1,0,0,0,5
10791,2850,2026-01-21 14:42:00,2026-01-21 14:50:52,532,2,0,2,2,5
10790,2850,2026-01-21 20:14:00,2026-01-21 20:24:43,643,1,0,2,2,5
10793,2850,2026-01-22 09:25:00,2026-01-22 09:36:00,660,4,1,2,2,3
10792,2850,2026-01-22 14:17:00,2026-01-22 14:27:52,652,3,1,2,2,7
10794,2851,2026-01-18 13:50:00,2026-01-18 13:55:53,353,1,0,1,1,2
10795,2851,2026-01-19 22:48:00,2026-01-19 22:57:29,569,2,1,2,2,5
10796,2852,2026-01-21 16:20:00,2026-01-21 16:31:12,672,1,0,5,1,4
10797,2852,2026-01-26 21:52:00,2026-01-26 22:02:49,649,2,5,1,1,5
10799,2853,2026-01-16 21:24:00,2026-01-16 21:31:02,422,2,0,2,0,7
10798,2853,2026-01-16 22:53:38,2026-01-16 23:00:19,401,1,0,1,1,5
10800,2853,2026-01-17 11:58:00,2026-01-17 12:03:56,356,3,1,1,1,4
10802,2854,2026-01-16 20:01:00,2026-01-16 20:09:16,496,2,0,1,1,2
10801,2854,2026-01-16 22:12:00,2026-01-16 22:22:02,602,1,0,0,0,5
10803,2854,2026-01-17 14:03:00,2026-01-17 14:12:04,544,3,1,2,0,8
10804,2854,2026-01-17 22:21:00,2026-01-17 22:29:11,491,4,1,1,1,3
10806,2854,2026-01-18 17:06:00,2026-01-18 17:13:00,420,6,2,0,0,5
10805,2854,2026-01-18 18:12:00,2026-01-18 18:20:15,495,5,2,0,0,11
10808,2855,2026-01-27 17:42:00,2026-01-27 17:48:04,364,2,0,4,0,3
10807,2855,2026-01-27 22:25:00,2026-01-27 22:31:10,370,1,0,1,1,4
10809,2855,2026-01-29 15:02:00,2026-01-29 15:03:56,116,3,2,0,0,9
10810,2856,2026-01-16 17:59:00,2026-01-16 18:00:55,115,1,0,3,0,3
10812,2857,2026-01-24 08:47:00,2026-01-24 08:56:13,553,2,0,0,0,5
10811,2857,2026-01-24 16:31:39,2026-01-24 16:39:41,482,1,0,1,1,4
10813,2857,2026-01-24 18:30:00,2026-01-24 18:40:58,658,3,0,1,0,3
10815,2857,2026-01-25 10:53:00,2026-01-25 11:00:37,457,5,1,2,0,7
10814,2857,2026-01-25 16:46:00,2026-01-25 16:54:57,537,4,1,2,0,6
10816,2857,2026-01-27 11:18:00,2026-01-27 11:23:43,343,6,3,1,1,8
10817,2857,2026-01-29 10:28:00,2026-01-29 10:37:20,560,7,5,1,0,8
10818,2857,2026-01-29 12:02:00,2026-01-29 12:10:35,515,8,5,2,0,2
10820,2858,2026-01-28 19:26:00,2026-01-28 19:33:51,471,2,0,0,0,4
10819,2858,2026-01-28 20:56:00,2026-01-28 21:05:06,546,1,0,2,1,3
10821,2858,2026-02-03 09:58:00,2026-02-03 10:08:08,608,3,6,2,0,5
10822,2858,2026-02-03 17:43:00,2026-02-03 17:48:08,308,4,6,3,0,6
10823,2859,2026-01-27 20:06:00,2026-01-27 20:09:52,232,1,0,0,0,7
10824,2859,2026-02-01 18:31:00,2026-02-01 18:36:00,300,2,5,2,0,11
10825,2860,2026-01-22 15:57:00,2026-01-22 16:05:22,502,1,0,2,1,3
10826,2860,2026-01-22 19:41:00,2026-01-22 19:49:48,528,2,0,2,1,4
10827,2860,2026-01-22 22:20:00,2026-01-22 22:31:59,719,3,0,3,3,3
10828,2860,2026-01-22 22:39:00,2026-01-22 22:44:52,352,4,0,2,2,1
10829,2861,2026-01-18 07:52:00,2026-01-18 08:04:49,769,1,0,0,0,1
10831,2861,2026-01-19 13:46:00,2026-01-19 13:57:00,660,3,1,2,1,5
10830,2861,2026-01-19 14:54:00,2026-01-19 15:02:07,487,2,1,1,0,6
10832,2861,2026-01-23 10:05:00,2026-01-23 10:15:10,610,4,5,3,2,9
10833,2861,2026-01-24 14:30:00,2026-01-24 14:42:42,762,5,6,3,3,5
10836,2862,2026-01-30 15:14:00,2026-01-30 15:21:08,428,3,0,2,2,3
10835,2862,2026-01-30 17:55:00,2026-01-30 18:04:25,565,2,0,2,1,5
10834,2862,2026-01-30 20:07:09,2026-01-30 20:17:03,594,1,0,1,1,4
10837,2862,2026-02-03 09:34:00,2026-02-03 09:42:31,511,4,4,1,1,10
10838,2862,2026-02-04 16:15:00,2026-02-04 16:22:30,450,5,5,1,0,5
10839,2863,2026-01-29 20:47:00,2026-01-29 20:52:24,324,1,0,2,2,3
10840,2863,2026-01-30 16:22:00,2026-01-30 16:27:13,313,2,1,0,0,5
10841,2863,2026-02-02 08:22:00,2026-02-02 08:24:39,159,3,4,2,0,3
10842,2864,2026-01-25 13:10:00,2026-01-25 13:14:53,293,1,0,1,1,9
10843,2864,2026-01-25 15:05:00,2026-01-25 15:08:08,188,2,0,2,1,4
10844,2864,2026-01-29 11:15:00,2026-01-29 11:21:30,390,3,4,1,0,6
10845,2865,2026-01-16 13:01:55,2026-01-16 13:05:49,234,1,0,2,0,2
10846,2865,2026-01-16 15:56:00,2026-01-16 16:00:44,284,2,0,0,0,4
10849,2866,2026-01-15 19:06:00,2026-01-15 19:18:16,736,3,0,1,1,6
10847,2866,2026-01-15 22:42:00,2026-01-15 22:51:45,585,1,0,4,1,6
10848,2866,2026-01-15 22:48:00,2026-01-15 22:57:40,580,2,0,2,1,5
10850,2866,2026-01-17 20:37:00,2026-01-17 20:50:07,787,4,2,2,1,6
10851,2866,2026-01-19 15:26:00,2026-01-19 15:36:57,657,5,4,5,1,6
10852,2866,2026-01-20 18:19:00,2026-01-20 18:32:16,796,6,5,2,0,7
10853,2866,2026-01-21 19:41:00,2026-01-21 19:49:11,491,7,6,2,2,4
10854,2867,2026-01-20 09:34:00,2026-01-20 09:44:15,615,1,0,2,1,9
10855,2867,2026-01-22 13:33:00,2026-01-22 13:41:10,490,2,2,2,1,2
10856,2867,2026-01-25 07:00:00,2026-01-25 07:06:37,397,3,5,2,1,5
10858,2867,2026-01-25 07:25:00,2026-01-25 07:37:00,720,5,5,1,0,2
10857,2867,2026-01-25 17:53:00,2026-01-25 18:02:44,584,4,5,1,1,6
10859,2867,2026-01-25 20:33:00,2026-01-25 20:45:36,756,6,5,2,1,4
10862,2868,2026-01-17 12:51:00,2026-01-17 13:01:32,632,3,0,1,1,4
10861,2868,2026-01-17 13:23:00,2026-01-17 13:36:50,830,2,0,1,1,5
10860,2868,2026-01-17 21:18:00,2026-01-17 21:30:13,733,1,0,2,1,5
10863,2868,2026-01-18 12:10:00,2026-01-18 12:21:24,684,4,1,2,1,11
10866,2868,2026-01-19 09:09:00,2026-01-19 09:20:00,660,7,2,2,1,1
10865,2868,2026-01-19 15:24:00,2026-01-19 15:36:04,724,6,2,4,1,3
10864,2868,2026-01-19 18:44:00,2026-01-19 18:55:37,697,5,2,3,2,4
10867,2868,2026-01-21 22:00:00,2026-01-21 22:10:36,636,8,4,5,3,3
10868,2868,2026-01-22 15:00:00,2026-01-22 15:11:44,704,9,5,1,0,6
10869,2869,2026-01-29 19:29:00,2026-01-29 19:31:03,123,1,0,0,0,2
10870,2869,2026-02-01 20:16:00,2026-02-01 20:18:37,157,2,3,0,0,5
10871,2870,2026-01-18 12:37:28,2026-01-18 12:42:32,304,1,0,0,0,2
10872,2870,2026-01-18 16:57:00,2026-01-18 17:02:55,355,2,0,0,0,6
10873,2870,2026-01-19 07:11:00,2026-01-19 07:17:56,416,3,1,0,0,3
10874,2870,2026-01-20 14:42:00,2026-01-20 14:44:39,159,4,2,1,1,6
10875,2870,2026-01-23 12:42:00,2026-01-23 12:45:13,193,5,5,1,1,5
10876,2871,2026-01-19 20:18:17,2026-01-19 20:24:28,371,1,0,0,0,6
10877,2872,2026-01-31 14:23:01,2026-01-31 14:30:58,477,1,0,0,0,1
10878,2872,2026-01-31 17:07:00,2026-01-31 17:15:46,526,2,0,2,2,4
10879,2872,2026-02-02 10:06:00,2026-02-02 10:10:57,297,3,2,0,0,4
10880,2872,2026-02-04 14:05:00,2026-02-04 14:13:41,521,4,4,4,0,5
10882,2873,2026-01-28 16:09:00,2026-01-28 16:15:31,391,2,0,1,1,6
10883,2873,2026-01-28 22:29:00,2026-01-28 22:37:54,534,3,0,5,0,3
10881,2873,2026-01-28 22:52:00,2026-01-28 22:59:52,472,1,0,0,0,4
10884,2874,2026-01-18 22:59:00,2026-01-18 23:06:39,459,1,0,3,1,6
10885,2874,2026-01-19 18:48:00,2026-01-19 18:55:39,459,2,1,2,1,6
10886,2874,2026-01-21 21:16:00,2026-01-21 21:24:42,522,3,3,0,0,2
10887,2874,2026-01-22 07:57:00,2026-01-22 08:07:14,614,4,4,1,1,3
10890,2874,2026-01-23 10:13:00,2026-01-23 10:19:55,415,7,5,2,2,3
10889,2874,2026-01-23 12:13:00,2026-01-23 12:25:06,726,6,5,1,1,7
10888,2874,2026-01-23 14:04:00,2026-01-23 14:14:47,647,5,5,1,0,3
10891,2874,2026-01-25 18:03:00,2026-01-25 18:13:45,645,8,7,1,1,5
10892,2875,2026-01-21 17:13:00,2026-01-21 17:18:33,333,1,0,1,0,3
10893,2875,2026-01-22 11:24:00,2026-01-22 11:28:44,284,2,1,1,0,8
10894,2876,2026-01-23 20:20:41,2026-01-23 20:26:40,359,1,0,2,2,6
10895,2876,2026-01-27 09:36:00,2026-01-27 09:40:11,251,2,4,1,0,5
10897,2877,2026-01-26 07:48:00,2026-01-26 07:57:23,563,2,0,3,3,5
10898,2877,2026-01-26 15:11:00,2026-01-26 15:19:43,523,3,0,1,0,4
10896,2877,2026-01-26 21:25:00,2026-01-26 21:34:50,590,1,0,1,1,4
10899,2877,2026-01-27 08:57:00,2026-01-27 09:05:54,534,4,1,1,0,6
10900,2877,2026-01-28 16:20:00,2026-01-28 16:28:49,529,5,2,3,0,4
10901,2877,2026-01-28 17:06:00,2026-01-28 17:16:36,636,6,2,0,0,8
10902,2877,2026-01-30 17:16:00,2026-01-30 17:26:51,651,7,4,0,0,2
10903,2877,2026-02-01 12:45:00,2026-02-01 12:54:35,575,8,6,1,1,2
10905,2878,2026-01-30 10:34:00,2026-01-30 10:47:34,814,2,0,4,0,2
10906,2878,2026-01-30 12:13:00,2026-01-30 12:23:39,639,3,0,1,1,1
10904,2878,2026-01-30 23:32:36,2026-01-30 23:43:11,635,1,0,4,0,2
10907,2878,2026-01-31 09:49:00,2026-01-31 10:02:44,824,4,1,1,0,5
10908,2878,2026-02-01 10:04:00,2026-02-01 10:14:47,647,5,2,1,1,11
10909,2878,2026-02-02 13:24:00,2026-02-02 13:35:24,684,6,3,4,2,6
10910,2878,2026-02-03 10:53:00,2026-02-03 11:05:01,721,7,4,3,1,5
10911,2878,2026-02-03 17:35:00,2026-02-03 17:45:46,646,8,4,1,0,7
10912,2878,2026-02-05 12:18:00,2026-02-05 12:29:29,689,9,6,3,1,6
10914,2879,2026-01-29 17:21:00,2026-01-29 17:29:57,537,2,0,0,0,3
10913,2879,2026-01-29 20:15:09,2026-01-29 20:22:23,434,1,0,1,1,4
10915,2879,2026-01-29 21:10:00,2026-01-29 21:18:50,530,3,0,1,0,6
10917,2879,2026-01-30 07:47:00,2026-01-30 07:57:31,631,5,1,0,0,4
10918,2879,2026-01-30 09:04:00,2026-01-30 09:14:23,623,6,1,1,1,8
10916,2879,2026-01-30 11:05:00,2026-01-30 11:12:46,466,4,1,3,0,4
10919,2879,2026-02-01 08:44:00,2026-02-01 08:51:47,467,7,3,3,1,7
10920,2880,2026-01-31 19:08:00,2026-01-31 19:17:54,594,1,0,2,0,3
10921,2880,2026-02-02 15:42:00,2026-02-02 15:51:53,593,2,2,0,0,4
10922,2880,2026-02-04 13:51:00,2026-02-04 13:59:08,488,3,4,2,1,8
10925,2881,2026-01-15 16:05:00,2026-01-15 16:13:22,502,3,0,3,1,3
10923,2881,2026-01-15 19:11:00,2026-01-15 19:19:12,492,1,0,3,3,3
10924,2881,2026-01-15 19:56:00,2026-01-15 20:06:48,648,2,0,3,0,7
10927,2881,2026-01-16 17:27:00,2026-01-16 17:34:40,460,5,1,2,2,6
10926,2881,2026-01-16 18:46:00,2026-01-16 18:54:36,516,4,1,5,2,7
10928,2881,2026-01-19 12:43:00,2026-01-19 12:51:07,487,6,4,1,1,5
10929,2881,2026-01-20 14:41:00,2026-01-20 14:51:03,603,7,5,2,1,5
10931,2882,2026-01-19 08:40:00,2026-01-19 08:49:01,541,2,0,3,3,8
10930,2882,2026-01-19 14:14:00,2026-01-19 14:21:31,451,1,0,5,0,4
10933,2883,2026-01-24 09:57:00,2026-01-24 10:05:13,493,2,0,3,2,8
10934,2883,2026-01-24 17:38:00,2026-01-24 17:50:48,768,3,0,2,2,6
10932,2883,2026-01-24 21:02:00,2026-01-24 21:11:42,582,1,0,5,2,7
10935,2883,2026-01-25 13:13:00,2026-01-25 13:22:04,544,4,1,2,2,3
10936,2883,2026-01-27 14:55:00,2026-01-27 15:05:50,650,5,3,2,1,6
10938,2884,2026-01-15 10:51:00,2026-01-15 10:59:33,513,2,0,2,1,1
10937,2884,2026-01-15 20:38:23,2026-01-15 20:48:19,596,1,0,4,1,6
10939,2884,2026-01-17 08:19:00,2026-01-17 08:30:18,678,3,2,2,0,7
10940,2884,2026-01-18 22:26:00,2026-01-18 22:37:07,667,4,3,2,2,3
10941,2884,2026-01-19 15:06:00,2026-01-19 15:17:37,697,5,4,0,0,2
10942,2884,2026-01-22 11:48:00,2026-01-22 11:56:59,539,6,7,1,1,6
10945,2885,2026-01-21 09:17:00,2026-01-21 09:25:07,487,3,0,0,0,6
10944,2885,2026-01-21 09:26:00,2026-01-21 09:32:51,411,2,0,4,1,10
10943,2885,2026-01-21 09:53:00,2026-01-21 10:00:16,436,1,0,0,0,8
10946,2885,2026-01-22 22:11:00,2026-01-22 22:21:15,615,4,1,2,2,3
10947,2886,2026-01-17 15:27:10,2026-01-17 15:29:26,136,1,0,1,0,7
10949,2887,2026-01-30 08:00:00,2026-01-30 08:12:55,775,2,0,0,0,7
10951,2887,2026-01-30 08:45:00,2026-01-30 08:54:54,594,4,0,2,1,7
10950,2887,2026-01-30 18:37:00,2026-01-30 18:46:26,566,3,0,0,0,2
10948,2887,2026-01-30 21:34:52,2026-01-30 21:43:17,505,1,0,4,0,2
10952,2887,2026-02-02 09:15:00,2026-02-02 09:24:58,598,5,3,2,2,2
10953,2888,2026-01-16 07:41:00,2026-01-16 07:46:54,354,1,0,0,0,4
10954,2888,2026-01-17 20:45:00,2026-01-17 20:49:57,297,2,1,1,0,4
10955,2889,2026-01-17 15:08:00,2026-01-17 15:18:57,657,1,0,3,2,4
10956,2889,2026-01-17 15:12:00,2026-01-17 15:23:35,695,2,0,1,1,9
10957,2889,2026-01-17 19:13:00,2026-01-17 19:23:32,632,3,0,1,1,5
10960,2889,2026-01-19 13:32:00,2026-01-19 13:43:24,684,6,2,1,1,8
10959,2889,2026-01-19 14:46:00,2026-01-19 14:55:56,596,5,2,2,2,8
10958,2889,2026-01-19 17:11:00,2026-01-19 17:23:28,748,4,2,4,3,8
10962,2890,2026-01-18 10:17:00,2026-01-18 10:25:53,533,2,0,2,1,5
10961,2890,2026-01-18 22:47:00,2026-01-18 22:52:30,330,1,0,0,0,4
10963,2890,2026-01-21 15:05:00,2026-01-21 15:14:32,572,3,3,4,1,5
10964,2890,2026-01-22 19:17:00,2026-01-22 19:24:27,447,4,4,2,1,4
10966,2891,2026-01-17 12:12:00,2026-01-17 12:23:38,698,2,0,0,0,2
10967,2891,2026-01-17 15:24:00,2026-01-17 15:36:06,726,3,0,2,0,7
10965,2891,2026-01-17 17:25:00,2026-01-17 17:32:56,476,1,0,2,2,10
10968,2891,2026-01-17 18:17:00,2026-01-17 18:26:32,572,4,0,2,2,4
10969,2891,2026-01-18 21:08:00,2026-01-18 21:19:28,688,5,1,4,4,6
10970,2891,2026-01-19 08:31:00,2026-01-19 08:41:32,632,6,2,3,2,2
10971,2891,2026-01-20 12:40:00,2026-01-20 12:48:07,487,7,3,1,1,8
10972,2891,2026-01-23 22:03:00,2026-01-23 22:14:17,677,8,6,1,1,3
10973,2892,2026-01-24 16:17:00,2026-01-24 16:22:38,338,1,0,2,0,3
10974,2892,2026-01-25 14:13:00,2026-01-25 14:20:11,431,2,1,1,0,2
10975,2892,2026-01-27 08:46:00,2026-01-27 08:52:58,418,3,3,4,0,7
10976,2892,2026-01-31 18:35:00,2026-01-31 18:42:37,457,4,7,4,0,6
10977,2893,2026-01-21 21:43:00,2026-01-21 21:51:36,516,1,0,3,3,2
10978,2894,2026-01-30 16:22:00,2026-01-30 16:25:21,201,1,0,1,0,6
10981,2895,2026-01-19 10:20:00,2026-01-19 10:29:47,587,3,0,3,1,1
10979,2895,2026-01-19 11:12:49,2026-01-19 11:23:24,635,1,0,3,2,7
10983,2895,2026-01-19 20:22:00,2026-01-19 20:33:13,673,5,0,1,0,2
10980,2895,2026-01-19 21:39:00,2026-01-19 21:48:51,591,2,0,5,0,8
